STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WIND,CEILING ,VISIBILITY,TMP,DEW,SLP (Sea Level Pressure),MD1 (Atmospheric Preassure change),SA1 (Sea Surface Temperature),REMARKS
99727199999,2014-05-23T19:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0176,1","+9999,9","10113,1","6,1,006,1,+999,0","+144,1",SYN054BATN6 46/// ///// 10176 40113 56006 91900 222// 00144=
99727199999,2014-05-23T20:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0162,1","+9999,9","10112,1","6,1,003,1,+999,0","+144,1",SYN054BATN6 46/// ///// 10162 40112 56003 92000 222// 00144=
99727199999,2014-05-23T21:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0177,1","+9999,9","10111,1","4,1,000,1,+999,0","+147,1",SYN054BATN6 46/// ///// 10177 40111 54000 92100 222// 00147=
99727199999,2014-05-23T22:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0194,1","+9999,9","10108,1","8,1,004,1,+999,0","+147,1",SYN054BATN6 46/// ///// 10194 40108 58004 92200 222// 00147=
99727199999,2014-05-23T23:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0175,1","+9999,9","10112,1","5,1,000,1,+999,0","+146,1",SYN054BATN6 46/// ///// 10175 40112 55000 92300 222// 00146=
99727199999,2014-05-24T00:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10125,1","3,1,015,1,+999,0","+150,1",SYN054BATN6 46/// ///// 10146 40125 53015 90000 222// 00150=
99727199999,2014-05-24T01:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10133,1","3,1,024,1,+999,0","+148,1",SYN054BATN6 46/// ///// 10139 40133 53024 90100 222// 00148=
99727199999,2014-05-24T02:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0139,1","+9999,9","10138,1",,"+148,1",SYN048BATN6 46/// ///// 10139 40138 90136 222// 00148=
99727199999,2014-05-24T03:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10136,1","2,1,011,1,+999,0","+147,1",SYN054BATN6 46/// ///// 10147 40136 52011 90300 222// 00147=
99727199999,2014-05-24T04:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0140,1","+9999,9","10135,1","4,1,000,1,+999,0","+146,1",SYN054BATN6 46/// ///// 10140 40135 54000 90400 222// 00146=
99727199999,2014-05-24T05:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10133,1",,"+147,1",SYN048BATN6 46/// ///// 10141 40133 90436 222// 00147=
99727199999,2014-05-24T06:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10130,1","7,1,006,1,+999,0","+146,1",SYN054BATN6 46/// ///// 10147 40130 57006 90600 222// 00146=
99727199999,2014-05-24T07:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","10131,1","6,1,004,1,+999,0","+143,1",SYN054BATN6 46/// ///// 10145 40131 56004 90700 222// 00143=
99727199999,2014-05-24T08:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10135,1","3,1,004,1,+999,0","+144,1",SYN054BATN6 46/// ///// 10146 40135 53004 90800 222// 00144=
99727199999,2014-05-24T09:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0144,1","+9999,9","10142,1","3,1,012,1,+999,0","+143,1",SYN054BATN6 46/// ///// 10144 40142 53012 90900 222// 00143=
99727199999,2014-05-24T10:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0144,1","+9999,9","10147,1","3,1,016,1,+999,0","+142,1",SYN054BATN6 46/// ///// 10144 40147 53016 91000 222// 00142=
99727199999,2014-05-24T11:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10153,1","1,1,018,1,+999,0","+144,1",SYN054BATN6 46/// ///// 10147 40153 51018 91100 222// 00144=
99727199999,2014-05-24T12:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0150,1","+9999,9","10158,1","3,1,016,1,+999,0","+145,1",SYN054BATN6 46/// ///// 10150 40158 53016 91200 222// 00145=
99727199999,2014-05-24T13:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0148,1","+9999,9","10165,1","3,1,018,1,+999,0","+146,1",SYN054BATN6 46/// ///// 10148 40165 53018 91300 222// 00146=
99727199999,2014-05-24T14:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0151,1","+9999,9","10166,1","1,1,014,1,+999,0","+145,1",SYN054BATN6 46/// ///// 10151 40166 51014 91400 222// 00145=
99727199999,2014-05-24T15:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0173,1","+9999,9","10165,1","1,1,007,1,+999,0","+150,1",SYN054BATN6 46/// ///// 10173 40165 51007 91500 222// 00150=
99727199999,2014-05-24T16:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0178,1","+9999,9","10166,1","4,1,000,1,+999,0","+150,1",SYN054BATN6 46/// ///// 10178 40166 54000 91600 222// 00150=
99727199999,2014-05-24T17:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0184,1","+9999,9","10166,1","4,1,000,1,+999,0","+149,1",SYN054BATN6 46/// ///// 10184 40166 54000 91700 222// 00149=
99727199999,2014-05-24T18:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0189,1","+9999,9","10162,1","8,1,003,1,+999,0","+149,1",SYN054BATN6 46/// ///// 10189 40162 58003 91800 222// 00149=
99727199999,2014-05-24T19:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0196,1","+9999,9","10159,1","8,1,007,1,+999,0","+147,1",SYN054BATN6 46/// ///// 10196 40159 58007 91900 222// 00147=
99727199999,2014-05-24T20:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0180,1","+9999,9","10160,1","6,1,006,1,+999,0","+145,1",SYN054BATN6 46/// ///// 10180 40160 56006 92000 222// 00145=
99727199999,2014-05-24T21:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0157,1","+9999,9","10169,1","3,1,007,1,+999,0","+147,1",SYN054BATN6 46/// ///// 10157 40169 53007 92100 222// 00147=
99727199999,2014-05-24T22:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0148,1","+9999,9","10169,1","2,1,010,1,+999,0","+147,1",SYN054BATN6 46/// ///// 10148 40169 52010 92200 222// 00147=
99727199999,2014-05-24T23:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","10174,1","1,1,014,1,+999,0","+148,1",SYN054BATN6 46/// ///// 10149 40174 51014 92300 222// 00148=
99727199999,2014-05-25T00:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0159,1","+9999,9","10179,1","3,1,009,1,+999,0","+146,1",SYN054BATN6 46/// ///// 10159 40179 53009 90000 222// 00146=
99727199999,2014-05-25T01:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0153,1","+9999,9","10180,1","1,1,011,1,+999,0","+146,1",SYN054BATN6 46/// ///// 10153 40180 51011 90100 222// 00146=
99727199999,2014-05-25T02:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10186,1","3,1,012,1,+999,0","+146,1",SYN054BATN6 46/// ///// 10146 40186 53012 90200 222// 00146=
99727199999,2014-05-25T03:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0148,1","+9999,9","10187,1","2,1,008,1,+999,0","+148,1",SYN054BATN6 46/// ///// 10148 40187 52008 90300 222// 00148=
99727199999,2014-05-25T04:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10188,1","1,1,007,1,+999,0","+147,1",SYN054BATN6 46/// ///// 10147 40188 51007 90400 222// 00147=
99727199999,2014-05-25T05:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0148,1","+9999,9","10186,1","4,1,000,1,+999,0","+147,1",SYN054BATN6 46/// ///// 10148 40186 54000 90500 222// 00147=
99727199999,2014-05-25T06:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0144,1","+9999,9","10183,1","8,1,004,1,+999,0","+147,1",SYN054BATN6 46/// ///// 10144 40183 58004 90600 222// 00147=
99727199999,2014-05-25T07:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0138,1","+9999,9","10180,1","8,1,007,1,+999,0","+146,1",SYN054BATN6 46/// ///// 10138 40180 58007 90700 222// 00146=
99727199999,2014-05-25T08:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0132,1","+9999,9","10179,1","6,1,008,1,+999,0","+144,1",SYN054BATN6 46/// ///// 10132 40179 56008 90800 222// 00144=
99727199999,2014-05-25T09:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0133,1","+9999,9","10178,1","6,1,005,1,+999,0","+144,1",SYN054BATN6 46/// ///// 10133 40178 56005 90900 222// 00144=
99727199999,2014-05-25T10:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0138,1","+9999,9","10182,1","5,1,000,1,+999,0","+145,1",SYN054BATN6 46/// ///// 10138 40182 55000 91000 222// 00145=
99727199999,2014-05-25T11:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","10187,1","3,1,009,1,+999,0","+145,1",SYN054BATN6 46/// ///// 10145 40187 53009 91100 222// 00145=
99727199999,2014-05-25T12:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","10189,1","1,1,012,1,+999,0","+145,1",SYN054BATN6 46/// ///// 10152 40189 51012 91200 222// 00145=
99727199999,2014-05-25T13:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0161,1","+9999,9","10192,1","1,1,009,1,+999,0","+148,1",SYN054BATN6 46/// ///// 10161 40192 51009 91300 222// 00148=
99727199999,2014-05-25T14:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0191,1","+9999,9","10191,1","1,1,003,1,+999,0","+150,1",SYN054BATN6 46/// ///// 10191 40191 51003 91400 222// 00150=
99727199999,2014-05-25T15:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0202,1","+9999,9","10192,1","1,1,003,1,+999,0","+147,1",SYN054BATN6 46/// ///// 10202 40192 51003 91500 222// 00147=
99727199999,2014-05-25T16:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0214,1","+9999,9","10188,1","8,1,004,1,+999,0","+151,1",SYN054BATN6 46/// ///// 10214 40188 58004 91600 222// 00151=
99727199999,2014-05-25T17:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0225,1","+9999,9","10184,1","8,1,007,1,+999,0","+153,1",SYN054BATN6 46/// ///// 10225 40184 58007 91700 222// 00153=
99727199999,2014-05-25T18:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0224,1","+9999,9","10179,1","8,1,014,1,+999,0","+155,1",SYN054BATN6 46/// ///// 10224 40179 58014 91800 222// 00155=
99727199999,2014-05-25T19:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0222,1","+9999,9","10173,1","8,1,015,1,+999,0","+154,1",SYN054BATN6 46/// ///// 10222 40173 58015 91900 222// 00154=
99727199999,2014-05-25T20:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0229,1","+9999,9","10167,1","8,1,016,1,+999,0","+149,1",SYN054BATN6 46/// ///// 10229 40167 58016 92000 222// 00149=
99727199999,2014-05-25T21:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0226,1","+9999,9","10166,1","6,1,013,1,+999,0","+147,1",SYN054BATN6 46/// ///// 10226 40166 56013 92100 222// 00147=
99727199999,2014-05-25T22:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0236,1","+9999,9","10163,1","6,1,010,1,+999,0","+150,1",SYN054BATN6 46/// ///// 10236 40163 56010 92200 222// 00150=
99727199999,2014-05-25T23:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0230,1","+9999,9","10164,1","7,1,003,1,+999,0","+149,1",SYN054BATN6 46/// ///// 10230 40164 57003 92300 222// 00149=
99727199999,2014-05-26T00:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0198,1","+9999,9","10169,1","3,1,004,1,+999,0","+154,1",SYN054BATN6 46/// ///// 10198 40169 53004 90000 222// 00154=
99727199999,2014-05-26T01:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0186,1","+9999,9","10174,1","3,1,011,1,+999,0","+152,1",SYN054BATN6 46/// ///// 10186 40174 53011 90100 222// 00152=
99727199999,2014-05-26T02:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0202,1","+9999,9","10177,1","1,1,013,1,+999,0","+151,1",SYN054BATN6 46/// ///// 10202 40177 51013 90200 222// 00151=
99727199999,2014-05-26T03:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0184,1","+9999,9","10176,1","1,1,007,1,+999,0","+152,1",SYN054BATN6 46/// ///// 10184 40176 51007 90300 222// 00152=
99727199999,2014-05-26T04:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0191,1","+9999,9","10177,1","1,1,003,1,+999,0","+153,1",SYN054BATN6 46/// ///// 10191 40177 51003 90400 222// 00153=
99727199999,2014-05-26T05:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0202,1","+9999,9","10174,1","8,1,003,1,+999,0","+152,1",SYN054BATN6 46/// ///// 10202 40174 58003 90500 222// 00152=
99727199999,2014-05-26T06:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0198,1","+9999,9","10172,1","8,1,004,1,+999,0","+152,1",SYN054BATN6 46/// ///// 10198 40172 58004 90600 222// 00152=
99727199999,2014-05-26T07:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0185,1","+9999,9","10172,1","6,1,005,1,+999,0","+153,1",SYN054BATN6 46/// ///// 10185 40172 56005 90700 222// 00153=
99727199999,2014-05-26T08:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0178,1","+9999,9","10172,1","5,1,000,1,+999,0","+150,1",SYN054BATN6 46/// ///// 10178 40172 55000 90800 222// 00150=
99727199999,2014-05-26T09:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0181,1","+9999,9","10173,1","4,1,000,1,+999,0","+148,1",SYN054BATN6 46/// ///// 10181 40173 54000 90900 222// 00148=
99727199999,2014-05-26T10:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0180,1","+9999,9","10174,1","4,1,000,1,+999,0","+149,1",SYN054BATN6 46/// ///// 10180 40174 54000 91000 222// 00149=
99727199999,2014-05-26T11:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0185,1","+9999,9","10175,1","2,1,003,1,+999,0","+150,1",SYN054BATN6 46/// ///// 10185 40175 52003 91100 222// 00150=
99727199999,2014-05-26T12:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0197,1","+9999,9","10178,1","3,1,004,1,+999,0","+148,1",SYN054BATN6 46/// ///// 10197 40178 53004 91200 222// 00148=
99727199999,2014-05-26T13:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0198,1","+9999,9","10176,1","4,1,000,1,+999,0","+150,1",SYN054BATN6 46/// ///// 10198 40176 54000 91300 222// 00150=
99727199999,2014-05-26T14:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0205,1","+9999,9","10172,1","8,1,003,1,+999,0","+155,1",SYN054BATN6 46/// ///// 10205 40172 58003 91400 222// 00155=
99727199999,2014-05-26T15:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0223,1","+9999,9","10169,1","8,1,009,1,+999,0","+158,1",SYN054BATN6 46/// ///// 10223 40169 58009 91500 222// 00158=
99727199999,2014-05-26T16:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0244,1","+9999,9","10163,1","8,1,013,1,+999,0","+159,1",SYN054BATN6 46/// ///// 10244 40163 58013 91600 222// 00159=
99727199999,2014-05-26T17:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0248,1","+9999,9","10153,1","8,1,019,1,+999,0","+155,1",SYN054BATN6 46/// ///// 10248 40153 58019 91700 222// 00155=
99727199999,2014-05-26T18:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0251,1","+9999,9","10145,1","8,1,024,1,+999,0","+164,1",SYN054BATN6 46/// ///// 10251 40145 58024 91800 222// 00164=
99727199999,2014-05-26T19:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0256,1","+9999,9","10138,1","6,1,025,1,+999,0","+163,1",SYN054BATN6 46/// ///// 10256 40138 56025 91900 222// 00163=
99727199999,2014-05-26T20:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0266,1","+9999,9","10133,1","6,1,020,1,+999,0","+159,1",SYN054BATN6 46/// ///// 10266 40133 56020 92000 222// 00159=
99727199999,2014-05-26T21:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0254,1","+9999,9","10127,1","6,1,018,1,+999,0","+155,1",SYN054BATN6 46/// ///// 10254 40127 56018 92100 222// 00155=
99727199999,2014-05-26T22:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0251,1","+9999,9","10122,1","8,1,016,1,+999,0","+152,1",SYN054BATN6 46/// ///// 10251 40122 58016 92200 222// 00152=
99727199999,2014-05-26T23:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0254,1","+9999,9","10122,1","6,1,011,1,+999,0","+151,1",SYN054BATN6 46/// ///// 10254 40122 56011 92300 222// 00151=
99727199999,2014-05-27T00:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0247,1","+9999,9","10124,1","5,1,002,1,+999,0","+157,1",SYN054BATN6 46/// ///// 10247 40124 55002 90000 222// 00157=
99727199999,2014-05-27T01:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0245,1","+9999,9","10124,1","2,1,002,1,+999,0","+160,1",SYN054BATN6 46/// ///// 10245 40124 52002 90100 222// 00160=
99727199999,2014-05-27T02:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0247,1","+9999,9","10128,1","3,1,005,1,+999,0","+158,1",SYN054BATN6 46/// ///// 10247 40128 53005 90200 222// 00158=
99727199999,2014-05-27T03:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0244,1","+9999,9","10126,1","2,1,002,1,+999,0","+155,1",SYN054BATN6 46/// ///// 10244 40126 52002 90300 222// 00155=
99727199999,2014-05-27T04:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0236,1","+9999,9","10125,1","9,0,000,1,+999,0","+156,1",SYN054BATN6 46/// ///// 10236 40125 50000 90400 222// 00156=
99727199999,2014-05-27T05:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0230,1","+9999,9","10122,1","8,1,005,1,+999,0","+157,1",SYN054BATN6 46/// ///// 10230 40122 58005 90500 222// 00157=
99727199999,2014-05-27T06:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0234,1","+9999,9","10121,1","7,1,005,1,+999,0","+157,1",SYN054BATN6 46/// ///// 10234 40121 57005 90600 222// 00157=
99727199999,2014-05-27T07:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0231,1","+9999,9","10120,1","6,1,005,1,+999,0","+157,1",SYN054BATN6 46/// ///// 10231 40120 56005 90700 222// 00157=
99727199999,2014-05-27T08:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0205,1","+9999,9","10120,1","7,1,002,1,+999,0","+157,1",SYN054BATN6 46/// ///// 10205 40120 57002 90800 222// 00157=
99727199999,2014-05-27T09:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0221,1","+9999,9","10120,1","4,1,000,1,+999,0","+155,1",SYN054BATN6 46/// ///// 10221 40120 54000 90900 222// 00155=
99727199999,2014-05-27T10:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0204,1","+9999,9","10120,1","4,1,000,1,+999,0","+154,1",SYN054BATN6 46/// ///// 10204 40120 54000 91000 222// 00154=
99727199999,2014-05-27T11:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0200,1","+9999,9","10123,1","3,1,003,1,+999,0","+154,1",SYN054BATN6 46/// ///// 10200 40123 53003 91100 222// 00154=
